#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 03 12 02 50 210 11.0 15.0   5.6    11   8.4 204 1004.5  11.2  11.1    MM   MM   MM    MM
2024 03 12 02 40 210 11.0 14.0    MM    MM    MM  MM 1004.3  11.2  11.1    MM   MM   MM    MM
2024 03 12 02 30 210 10.0 13.0    MM    MM    MM  MM 1004.2  11.2  11.1    MM   MM   MM    MM
2024 03 12 02 20 200 11.0 15.0   6.1    11   8.4 207 1004.0  11.2  11.1    MM   MM   MM    MM
2024 03 12 02 10 200 11.0 15.0   6.1    MM   8.4 207 1003.9  11.1  11.1    MM   MM   MM    MM
2024 03 12 02 00 200 11.0 15.0    MM    MM    MM  MM 1003.8  11.1  11.1    MM   MM +1.3    MM
2024 03 12 01 50 190 11.0 15.0   6.8    11   8.6 205 1003.7  11.0  11.1    MM   MM   MM    MM
2024 03 12 01 40 190 12.0 15.0    MM    MM    MM  MM 1003.7  10.8  11.1    MM   MM   MM    MM
2024 03 12 01 30 200 13.0 16.0    MM    MM    MM  MM 1003.6  10.8  11.0    MM   MM   MM    MM
2024 03 12 01 20 210 13.0 18.0   6.4    10   8.2 192 1003.3  10.5  11.0    MM   MM   MM    MM
2024 03 12 01 10 210 14.0 19.0   6.4    MM   8.2 192 1003.0  10.2  11.0    MM   MM   MM    MM
2024 03 12 01 00 190 16.0 23.0    MM    MM    MM  MM 1002.5   9.7  11.0    MM   MM -0.4    MM
2024 03 12 00 50 210 15.0 21.0   7.2    10   8.5 198 1003.2   9.6  11.0    MM   MM   MM    MM
2024 03 12 00 40 190 20.0 28.0    MM    MM    MM  MM 1003.4   9.7  11.0    MM   MM   MM    MM
2024 03 12 00 30 180 21.0 30.0    MM    MM    MM  MM 1002.2   9.6  11.0    MM   MM   MM    MM
2024 03 12 00 20 180 20.0 28.0   5.9    10   7.9 211 1002.1   9.8  11.0    MM   MM   MM    MM
2024 03 12 00 10 180 18.0 26.0   5.9    MM   7.9 211 1002.1   9.9  11.0    MM   MM   MM    MM
2024 03 12 00 00 180 19.0 26.0    MM    MM    MM  MM 1002.2   9.8  11.0    MM   MM -2.4    MM
2024 03 11 23 50 180 19.0 27.0   5.5     9   7.8 186 1002.3   9.7  11.0    MM   MM   MM    MM
2024 03 11 23 40 180 19.0 25.0    MM    MM    MM  MM 1002.1   9.6  11.0    MM   MM   MM    MM
2024 03 11 23 30 180 18.0 25.0    MM    MM    MM  MM 1002.3   9.5  11.0    MM   MM   MM    MM
2024 03 11 23 20 180 19.0 25.0   5.8     9   7.8 197 1002.4   9.5  11.0    MM   MM   MM    MM
2024 03 11 23 10 180 20.0 28.0    MM    MM    MM  MM 1002.4   9.2  11.0    MM   MM   MM    MM
2024 03 11 23 00 180 19.0 30.0    MM    MM    MM  MM 1002.5   9.5  11.0    MM   MM -3.0    MM
2024 03 11 22 50 180 20.0 29.0   5.3     9   7.4 206 1002.4   9.9  11.0    MM   MM   MM    MM
2024 03 11 22 40 180 20.0 29.0    MM    MM    MM  MM 1002.3   9.8  11.0    MM   MM   MM    MM
2024 03 11 22 30 180 19.0 28.0    MM    MM    MM  MM 1002.4   9.8  11.0    MM   MM   MM    MM
2024 03 11 22 20 170 19.0 27.0   5.1     8   7.3 199 1002.5   9.9  11.0    MM   MM   MM    MM
2024 03 11 22 10 170 19.0 27.0   5.1    MM   7.3 199 1002.7   9.7  11.0    MM   MM   MM    MM
2024 03 11 22 00 170 19.0 24.0    MM    MM    MM  MM 1002.9   9.6  11.0    MM   MM -3.0    MM
2024 03 11 21 50 170 18.0 24.0   4.8    14   7.3 264 1003.1   9.5  11.0    MM   MM   MM    MM
2024 03 11 21 40 170 18.0 24.0    MM    MM    MM  MM 1003.4   9.2  11.0    MM   MM   MM    MM
2024 03 11 21 30 180 18.0 27.0    MM    MM    MM  MM 1003.8   9.0  11.0    MM   MM   MM    MM
2024 03 11 21 20 180 19.0 26.0   4.8     8   7.3 212 1004.2   9.0  11.0    MM   MM   MM    MM
2024 03 11 21 10 190 19.0 27.0   4.8    MM   7.3 212 1004.4   9.0  11.0    MM   MM   MM    MM
2024 03 11 21 00 180 17.0 23.0    MM    MM    MM  MM 1004.6   9.0  11.0    MM   MM -2.3    MM
2024 03 11 20 50 180 16.0 22.0   4.6    14   7.4 271 1004.8   8.9  11.0    MM   MM   MM    MM
2024 03 11 20 40 180 18.0 25.0    MM    MM    MM  MM 1005.0   8.8  11.0    MM   MM   MM    MM
2024 03 11 20 30 180 17.0 25.0    MM    MM    MM  MM 1005.2   9.6  11.0    MM   MM   MM    MM
2024 03 11 20 20 180 16.0 22.0   4.7    11   7.3 249 1005.3   9.6  11.0    MM   MM   MM    MM
2024 03 11 20 10 190 16.0 24.0    MM    MM    MM  MM 1005.4   9.7  11.0    MM   MM   MM    MM
2024 03 11 20 00 190 17.0 23.0    MM    MM    MM  MM 1005.5   9.7  11.0    MM   MM -2.0    MM
2024 03 11 19 50 200 16.0 21.0   4.9    14   7.7 311 1005.6   9.7  11.0    MM   MM   MM    MM
2024 03 11 19 40 200 14.0 19.0   4.9    MM   7.7 311 1005.6   9.7  11.0    MM   MM   MM    MM
2024 03 11 19 30 200 15.0 18.0    MM    MM    MM  MM 1005.8   9.6  11.0    MM   MM   MM    MM
2024 03 11 19 20 200 16.0 21.0   4.6    15   7.8 328 1005.9   9.9  11.0    MM   MM   MM    MM
2024 03 11 19 10 200 15.0 21.0   4.6    MM   7.8 328 1005.8  10.2  11.0    MM   MM   MM    MM
2024 03 11 19 00 200 16.0 20.0    MM    MM    MM  MM 1005.9  10.4  11.0    MM   MM -2.5    MM
2024 03 11 18 50 190 15.0 19.0   4.7    12   7.9 287 1006.0  10.5  11.0    MM   MM   MM    MM
2024 03 11 18 40 190 15.0 19.0    MM    MM    MM  MM 1006.1  10.4  11.0    MM   MM   MM    MM
2024 03 11 18 30 190 14.0 19.0    MM    MM    MM  MM 1006.4  10.3  11.0    MM   MM   MM    MM
2024 03 11 18 20 190 14.0 18.0   4.5    14   7.8 294 1006.5   9.8  11.0    MM   MM   MM    MM
2024 03 11 18 10 190 14.0 23.0   4.5    MM   7.8 294 1006.9   9.9  11.0    MM   MM   MM    MM
2024 03 11 18 00 190 13.0 16.0    MM    MM    MM  MM 1006.9  10.0  11.0    MM   MM -2.3    MM
2024 03 11 17 50 190 13.0 16.0   5.1    13   8.3 284 1007.0   9.9  11.0    MM   MM   MM    MM
2024 03 11 17 40 190 14.0 18.0    MM    MM    MM  MM 1007.1   9.7  11.0    MM   MM   MM    MM
2024 03 11 17 30 190 14.0 19.0    MM    MM    MM  MM 1007.3   9.9  11.0    MM   MM   MM    MM
2024 03 11 17 20 190 13.0 17.0   4.7    14   8.5 282 1007.3  10.1  11.0    MM   MM   MM    MM
2024 03 11 17 10 180 13.0 16.0   4.7    MM   8.5 282 1007.4  10.1  11.0    MM   MM   MM    MM
2024 03 11 17 00 180 12.0 16.0    MM    MM    MM  MM 1007.5   9.8  11.0    MM   MM -2.3    MM
2024 03 11 16 50 190 11.0 13.0   5.4    14   8.9 297 1007.6   9.7  11.0    MM   MM   MM    MM
2024 03 11 16 40 180 12.0 14.0    MM    MM    MM  MM 1007.7   9.3  11.0    MM   MM   MM    MM
2024 03 11 16 30 190 12.0 15.0    MM    MM    MM  MM 1008.0   8.9  11.0    MM   MM   MM    MM
2024 03 11 16 20 200 13.0 16.0   5.4    13   8.9 294 1008.2   9.6  11.0    MM   MM   MM    MM
2024 03 11 16 10 190 12.0 16.0   5.4    MM   8.9 294 1008.1  10.0  11.0    MM   MM   MM    MM
2024 03 11 16 00 190 12.0 14.0    MM    MM    MM  MM 1008.4  10.2  11.0    MM   MM -2.1    MM
2024 03 11 15 50 190 12.0 15.0   5.0    13   8.7 301 1008.4  10.4  11.0    MM   MM   MM    MM
2024 03 11 15 40 190 12.0 15.0    MM    MM    MM  MM 1008.6  10.4  11.0    MM   MM   MM    MM
2024 03 11 15 30 190 11.0 15.0    MM    MM    MM  MM 1008.5  10.2  11.0    MM   MM   MM    MM
2024 03 11 15 20 190 11.0 14.0   4.7    14   9.1 298 1008.8  10.2  11.0    MM   MM   MM    MM
2024 03 11 15 10 190 10.0 13.0   4.7    MM   9.1 298 1009.0  10.3  11.0    MM   MM   MM    MM
2024 03 11 15 00 200 11.0 14.0    MM    MM    MM  MM 1009.2  10.1  11.0    MM   MM -1.4    MM
2024 03 11 14 50 190 10.0 13.0   4.9    12   8.9 292 1009.2   9.9  11.0    MM   MM   MM    MM
2024 03 11 14 40 190 10.0 13.0    MM    MM    MM  MM 1009.3  10.2  11.0    MM   MM   MM    MM
2024 03 11 14 30 190 10.0 13.0    MM    MM    MM  MM 1009.4  10.1  11.0    MM   MM   MM    MM
2024 03 11 14 20 190 10.0 13.0   5.0    16   9.6 287 1009.7  10.1  11.0    MM   MM   MM    MM
2024 03 11 14 10 200  9.0 11.0   5.0    MM   9.6 287 1009.7  10.0  11.0    MM   MM   MM    MM
2024 03 11 14 00 190  8.0 11.0    MM    MM    MM  MM 1009.8   9.8  11.0    MM   MM -1.4    MM
2024 03 11 13 50 180  7.0  9.0   5.0    14   9.7 285 1009.9   9.4  11.0    MM   MM   MM    MM
2024 03 11 13 40 180  7.0 10.0    MM    MM    MM  MM 1010.0   9.0  11.0    MM   MM   MM    MM
2024 03 11 13 30 190  9.0 12.0    MM    MM    MM  MM 1010.2   9.3  11.0    MM   MM   MM    MM
2024 03 11 13 20 180  8.0 10.0   4.9    15   9.6 285 1010.1   9.8  11.0    MM   MM   MM    MM
2024 03 11 13 10 180  8.0 11.0   4.9    MM   9.6 285 1010.3   9.9  11.0    MM   MM   MM    MM
2024 03 11 13 00 180  9.0 11.0    MM    MM    MM  MM 1010.5   9.9  11.0    MM   MM -1.4    MM
2024 03 11 12 50 190  9.0 11.0   5.2    15   9.9 292 1010.6  10.0  11.0    MM   MM   MM    MM
2024 03 11 12 40 190  9.0 11.0    MM    MM    MM  MM 1010.5   9.9  11.0    MM   MM   MM    MM
2024 03 11 12 30 190  8.0 11.0    MM    MM    MM  MM 1010.5  10.0  11.0    MM   MM   MM    MM
2024 03 11 12 20 190  8.0 11.0   5.3    14  10.2 287 1010.5  10.0  11.0    MM   MM   MM    MM
2024 03 11 12 10 200  8.0 10.0    MM    MM    MM  MM 1010.5  10.1  11.0    MM   MM   MM    MM
2024 03 11 12 00 200  7.0 10.0    MM    MM    MM  MM 1010.6  10.1  11.0    MM   MM -1.0    MM
2024 03 11 11 50 200  8.0 10.0   4.8    13   9.5 273 1010.9  10.0  11.0    MM   MM   MM    MM
2024 03 11 11 40 200  7.0  9.0    MM    MM    MM  MM 1011.0  10.0  11.0    MM   MM   MM    MM
2024 03 11 11 30 200  7.0 10.0    MM    MM    MM  MM 1011.0  10.0  11.0    MM   MM   MM    MM
2024 03 11 11 20 200  8.0 10.0   5.3    16  10.5 285 1011.1  10.0  11.0    MM   MM   MM    MM
2024 03 11 11 10 200  8.0 10.0   5.3    MM  10.5 285 1011.1  10.0  11.0    MM   MM   MM    MM
2024 03 11 11 00 200  8.0 11.0    MM    MM    MM  MM 1011.2  10.0  11.1    MM   MM -0.8    MM
2024 03 11 10 50 210  8.0 10.0   5.5    16  11.0 280 1011.4  10.0  11.0    MM   MM   MM    MM
2024 03 11 10 40 200  8.0 10.0    MM    MM    MM  MM 1011.4  10.0  11.0    MM   MM   MM    MM
2024 03 11 10 30 200  7.0  9.0    MM    MM    MM  MM 1011.4  10.0  11.0    MM   MM   MM    MM
2024 03 11 10 20 200  7.0  9.0   5.2    16  10.3 280 1011.6  10.0  11.0    MM   MM   MM    MM
2024 03 11 10 10 200  6.0  9.0    MM    MM    MM  MM 1011.8  10.0  11.0    MM   MM   MM    MM
2024 03 11 10 00 200  7.0  9.0    MM    MM    MM  MM 1011.9  10.0  11.0    MM   MM -0.6    MM
2024 03 11 09 50 200  7.0 10.0   5.6    16  10.6 289 1012.0   9.9  11.0    MM   MM   MM    MM
2024 03 11 09 40 210  6.0  9.0    MM    MM    MM  MM 1012.0   9.9  11.0    MM   MM   MM    MM
2024 03 11 09 30 220  7.0  9.0    MM    MM    MM  MM 1012.0  10.0  11.0    MM   MM   MM    MM
2024 03 11 09 20 210  6.0  9.0   5.5    15  10.8 278 1012.1   9.9  11.0    MM   MM   MM    MM
2024 03 11 09 10 210  6.0  8.0    MM    MM    MM  MM 1011.7   9.9  11.0    MM   MM   MM    MM
2024 03 11 09 00 210  6.0  8.0    MM    MM    MM  MM 1011.6   9.9  11.0    MM   MM -1.1    MM
2024 03 11 08 50 210  6.0  8.0   5.6    15  10.7 284 1011.6   9.8  11.0    MM   MM   MM    MM
2024 03 11 08 40 210  5.0  8.0    MM    MM    MM  MM 1011.8   9.8  11.0    MM   MM   MM    MM
2024 03 11 08 30 210  5.0  8.0    MM    MM    MM  MM 1011.9   9.8  11.0    MM   MM   MM    MM
2024 03 11 08 20 210  5.0  7.0   5.6    16  10.5 275 1011.9   9.7  11.0    MM   MM   MM    MM
2024 03 11 08 10 200  5.0  7.0   5.6    MM  10.5 275 1011.9   9.6  11.0    MM   MM   MM    MM
2024 03 11 08 00 200  5.0  8.0    MM    MM    MM  MM 1012.0   9.5  11.0    MM   MM -0.6    MM
2024 03 11 07 50 200  5.0  7.0   5.0    16   9.7 270 1012.1   9.3  11.0    MM   MM   MM    MM
2024 03 11 07 40 190  6.0  9.0    MM    MM    MM  MM 1012.2   9.2  11.0    MM   MM   MM    MM
2024 03 11 07 30 210  4.0  8.0    MM    MM    MM  MM 1012.2   9.4  11.1    MM   MM   MM    MM
2024 03 11 07 20 250  4.0  6.0   5.5    14  10.3 271 1012.3   9.3  11.1    MM   MM   MM    MM
2024 03 11 07 10 260  6.0 10.0    MM    MM    MM  MM 1012.4   9.4  11.1    MM   MM   MM    MM
2024 03 11 07 00 220  6.0  8.0    MM    MM    MM  MM 1012.5  10.1  11.1    MM   MM +0.7    MM
2024 03 11 06 50 230  5.0  8.0   4.6    17   9.6 273 1012.4   9.9  11.1    MM   MM   MM    MM
2024 03 11 06 40 240  5.0  8.0    MM    MM    MM  MM 1012.4  10.1  11.1    MM   MM   MM    MM
2024 03 11 06 30 240  5.0  8.0    MM    MM    MM  MM 1012.5  10.1  11.1    MM   MM   MM    MM
2024 03 11 06 20 240  6.0  8.0   4.9    16   9.8 271 1012.5  10.1  11.1    MM   MM   MM    MM
2024 03 11 06 10 250  6.0  9.0   4.9    MM   9.8 271 1012.7  10.1  11.1    MM   MM   MM    MM
2024 03 11 06 00 240  6.0  9.0    MM    MM    MM  MM 1012.7  10.2  11.1    MM   MM +1.2    MM
2024 03 11 05 50 230  7.0  9.0   5.4    14   9.8 271 1012.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 05 40 240  6.0  9.0    MM    MM    MM  MM 1012.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 05 30 240  6.0 10.0    MM    MM    MM  MM 1012.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 05 20 240  7.0 10.0   5.2    15   9.8 273 1012.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 05 10 240  7.0 10.0   5.2    MM   9.8 273 1012.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 05 00 250  6.0 10.0    MM    MM    MM  MM 1012.6  10.2  11.1    MM   MM +1.7    MM
2024 03 11 04 50 240  7.0 10.0   4.9    14   9.1 279 1012.5  10.3  11.1    MM   MM   MM    MM
2024 03 11 04 40 250  7.0  9.0    MM    MM    MM  MM 1012.5  10.2  11.1    MM   MM   MM    MM
2024 03 11 04 30 250  7.0 10.0    MM    MM    MM  MM 1012.4  10.2  11.1    MM   MM   MM    MM
2024 03 11 04 20 250  7.0 10.0   5.2    14   9.4 265 1012.2  10.2  11.1    MM   MM   MM    MM
2024 03 11 04 10 250  7.0 11.0    MM    MM    MM  MM 1011.9  10.2  11.1    MM   MM   MM    MM
2024 03 11 04 00 260  8.0 10.0    MM    MM    MM  MM 1011.8  10.2  11.1    MM   MM +1.3    MM
2024 03 11 03 50 260  8.0 10.0   5.2    13   9.1 265 1011.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 03 40 250  8.0 11.0    MM    MM    MM  MM 1011.7  10.2  11.1    MM   MM   MM    MM
2024 03 11 03 30 250  8.0 11.0    MM    MM    MM  MM 1011.6  10.3  11.1    MM   MM   MM    MM
2024 03 11 03 20 240  8.0 10.0   4.6    14   8.6 259 1011.6  10.2  11.1    MM   MM   MM    MM
2024 03 11 03 10 240  7.0 11.0   4.6    MM   8.6 259 1011.6  10.2  11.1    MM   MM   MM    MM
2024 03 11 03 00 240  8.0 11.0    MM    MM    MM  MM 1011.5  10.2  11.1    MM   MM +2.0    MM
2024 03 11 02 50 240  8.0 11.0   5.1    13   8.7 289 1011.2  10.1  11.1    MM   MM   MM    MM
2024 03 11 02 40 240  8.0 10.0    MM    MM    MM  MM 1011.1  10.2  11.1    MM   MM   MM    MM
2024 03 11 02 30 250  8.0 11.0    MM    MM    MM  MM 1011.1  10.1  11.1    MM   MM   MM    MM
2024 03 11 02 20 250  8.0 11.0   5.1    13   8.6 305 1011.0  10.1  11.1    MM   MM   MM    MM
2024 03 11 02 10 250  8.0 11.0    MM    MM    MM  MM 1010.9  10.2  11.1    MM   MM   MM    MM
2024 03 11 02 00 250  8.0 11.0    MM    MM    MM  MM 1010.9  10.2  11.1    MM   MM +2.6    MM
2024 03 11 01 50 240  8.0 11.0   5.1    14   8.4 326 1010.8  10.3  11.1    MM   MM   MM    MM
2024 03 11 01 40 250  8.0 11.0    MM    MM    MM  MM 1010.6  10.3  11.1    MM   MM   MM    MM
2024 03 11 01 30 250  8.0 11.0    MM    MM    MM  MM 1010.7  10.4  11.1    MM   MM   MM    MM
2024 03 11 01 20 260  9.0 12.0   5.6    13   8.8 297 1010.7  10.3  11.1    MM   MM   MM    MM
2024 03 11 01 10 260  9.0 11.0   5.6    MM   8.8 297 1010.6  10.5  11.1    MM   MM   MM    MM
2024 03 11 01 00 260  9.0 12.0    MM    MM    MM  MM 1010.5  10.5  11.1    MM   MM +3.2    MM
2024 03 11 00 50 260 10.0 12.0   5.4    12   8.5 289 1010.3  10.5  11.1    MM   MM   MM    MM
2024 03 11 00 40 260 10.0 13.0    MM    MM    MM  MM 1010.2  10.5  11.1    MM   MM   MM    MM
2024 03 11 00 30 250 10.0 14.0    MM    MM    MM  MM 1010.1  10.6  11.1    MM   MM   MM    MM
2024 03 11 00 20 250 10.0 13.0   5.4    14   8.6 260 1009.9  10.6  11.1    MM   MM   MM    MM
2024 03 11 00 10 250 11.0 13.0   5.4    MM   8.6 260 1009.7  10.6  11.1    MM   MM   MM    MM
2024 03 11 00 00 240 11.0 14.0    MM    MM    MM  MM 1009.5  10.6  11.1    MM   MM +3.6    MM
2024 03 10 23 50 240 10.0 14.0   5.5    11   8.4 257 1009.3  10.7  11.1    MM   MM   MM    MM
2024 03 10 23 40 240 11.0 15.0    MM    MM    MM  MM 1009.1  10.6  11.1    MM   MM   MM    MM
2024 03 10 23 30 240 12.0 15.0    MM    MM    MM  MM 1009.0  10.5  11.1    MM   MM   MM    MM
2024 03 10 23 20 240 12.0 15.0   5.6    13   8.4 287 1008.8  10.5  11.1    MM   MM   MM    MM
2024 03 10 23 10 240 11.0 15.0    MM    MM    MM  MM 1008.6  10.5  11.1    MM   MM   MM    MM
2024 03 10 23 00 240 12.0 15.0    MM    MM    MM  MM 1008.3  10.5  11.1    MM   MM +3.1    MM
2024 03 10 22 50 230 12.0 17.0   5.9    12   8.7 261 1008.1  10.5  11.1    MM   MM   MM    MM
2024 03 10 22 40 230 12.0 15.0    MM    MM    MM  MM 1007.9  10.4  11.1    MM   MM   MM    MM
2024 03 10 22 30 230 12.0 18.0    MM    MM    MM  MM 1007.7  10.2  11.1    MM   MM   MM    MM
2024 03 10 22 20 220 12.0 16.0   5.5    14   8.3 267 1007.6  10.2  11.1    MM   MM   MM    MM
2024 03 10 22 10 230 12.0 17.0   5.5    MM   8.3 267 1007.5   9.8  11.1    MM   MM   MM    MM
2024 03 10 22 00 220 13.0 17.0    MM    MM    MM  MM 1007.3  10.2  11.1    MM   MM +2.8    MM
2024 03 10 21 50 210 13.0 17.0   5.5    10   8.0 228 1007.0  10.6  11.1    MM   MM   MM    MM
2024 03 10 21 40 220 14.0 18.0    MM    MM    MM  MM 1006.9  10.4  11.1    MM   MM   MM    MM
2024 03 10 21 30 220 14.0 19.0    MM    MM    MM  MM 1006.6  10.7  11.1    MM   MM   MM    MM
2024 03 10 21 20 220 13.0 19.0   5.1    12   7.8 248 1006.3  10.8  11.1    MM   MM   MM    MM
2024 03 10 21 10 220 14.0 19.0   5.1    MM   7.8 248 1006.2  10.8  11.1    MM   MM   MM    MM
2024 03 10 21 00 220 13.0 18.0    MM    MM    MM  MM 1005.9  10.2  11.1    MM   MM +1.7    MM
2024 03 10 20 50 220 14.0 19.0   5.2    13   8.1 271 1005.9  10.5  11.1    MM   MM   MM    MM
2024 03 10 20 40 210 13.0 19.0    MM    MM    MM  MM 1005.6  10.9  11.1    MM   MM   MM    MM
2024 03 10 20 30 210 13.0 17.0    MM    MM    MM  MM 1005.5  10.8  11.1    MM   MM   MM    MM
2024 03 10 20 20 210 14.0 18.0   4.9    11   7.6 239 1005.4  10.8  11.1    MM   MM   MM    MM
2024 03 10 20 10 210 14.0 19.0    MM    MM    MM  MM 1005.2  10.9  11.1    MM   MM   MM    MM
2024 03 10 20 00 210 13.0 18.0    MM    MM    MM  MM 1005.2  10.9  11.1    MM   MM +1.5    MM
2024 03 10 19 50 210 15.0 20.0   5.5    11   8.1 213 1005.0  10.8  11.1    MM   MM   MM    MM
2024 03 10 19 40 220 14.0 19.0    MM    MM    MM  MM 1005.0  10.9  11.1    MM   MM   MM    MM
2024 03 10 19 30 210 15.0 20.0    MM    MM    MM  MM 1004.9  10.8  11.1    MM   MM   MM    MM
2024 03 10 19 20 220 15.0 19.0   5.3    11   8.1 160 1004.8  10.9  11.1    MM   MM   MM    MM
2024 03 10 19 10 220 14.0 18.0    MM    MM    MM  MM 1004.6  10.9  11.1    MM   MM   MM    MM
2024 03 10 19 00 220 15.0 19.0    MM    MM    MM  MM 1004.5  10.8  11.1    MM   MM +1.0    MM
2024 03 10 18 50 220 16.0 20.0   5.9    11   8.5 310 1004.5  10.9  11.1    MM   MM   MM    MM
2024 03 10 18 40 210 14.0 19.0   5.9    MM   8.5 310 1004.3  11.0  11.1    MM   MM   MM    MM
2024 03 10 18 30 210 15.0 19.0    MM    MM    MM  MM 1004.2  10.9  11.1    MM   MM   MM    MM
2024 03 10 18 20 210 13.0 17.0   5.1    11   8.1 305 1004.2  10.9  11.1    MM   MM   MM    MM
2024 03 10 18 10 210 13.0 17.0   5.1    MM   8.1 305 1004.2  10.7  11.1    MM   MM   MM    MM
2024 03 10 18 00 210 13.0 17.0    MM    MM    MM  MM 1004.2  10.6  11.1    MM   MM +1.1    MM
2024 03 10 17 50 210 13.0 16.0   5.5    12   8.4 276 1004.2  10.5  11.1    MM   MM   MM    MM
2024 03 10 17 40 220 14.0 19.0    MM    MM    MM  MM 1004.1  10.3  11.1    MM   MM   MM    MM
2024 03 10 17 30 220 13.0 18.0    MM    MM    MM  MM 1004.1  10.3  11.1    MM   MM   MM    MM
2024 03 10 17 20 210 13.0 18.0   4.9    11   7.9 215 1003.8  10.1  11.1    MM   MM   MM    MM
2024 03 10 17 10 210 13.0 18.0    MM    MM    MM  MM 1003.8  10.2  11.1    MM   MM   MM    MM
2024 03 10 17 00 210 12.0 15.0    MM    MM    MM  MM 1003.7   8.9  11.1    MM   MM +0.6    MM
2024 03 10 16 50 210 12.0 19.0   5.1    11   8.3 211 1003.7   8.5  11.1    MM   MM   MM    MM
2024 03 10 16 40 220 12.0 18.0    MM    MM    MM  MM 1003.7   9.4  11.1    MM   MM   MM    MM
2024 03 10 16 30 200 11.0 15.0    MM    MM    MM  MM 1003.5   9.5  11.1    MM   MM   MM    MM
2024 03 10 16 20 200 12.0 17.0   5.4    13   8.4 280 1003.4   8.7  11.1    MM   MM   MM    MM
2024 03 10 16 10 160  9.0 13.0    MM    MM    MM  MM 1003.5   8.3  11.1    MM   MM   MM    MM
2024 03 10 16 00 160  9.0 12.0    MM    MM    MM  MM 1003.5   7.9  11.1    MM   MM -0.0    MM
2024 03 10 15 50 170 10.0 13.0   5.5    11   8.7 229 1003.8   8.5  11.1    MM   MM   MM    MM
2024 03 10 15 40 160 11.0 19.0    MM    MM    MM  MM 1003.5   8.2  11.1    MM   MM   MM    MM
2024 03 10 15 30 150 12.0 17.0    MM    MM    MM  MM 1003.7   8.1  11.1    MM   MM   MM    MM
2024 03 10 15 20 160 13.0 17.0   6.0    11   8.5 224 1003.7   8.2  11.1    MM   MM   MM    MM
2024 03 10 15 10 160 14.0 19.0   6.0    MM   8.5 224 1003.4   8.4  11.1    MM   MM   MM    MM
2024 03 10 15 00 150 14.0 18.0    MM    MM    MM  MM 1003.1   8.2  11.1    MM   MM +0.0    MM
2024 03 10 14 50 160 14.0 18.0    MM    MM    MM  MM 1003.0   8.5  11.1    MM   MM   MM    MM
2024 03 10 14 40 160 14.0 20.0    MM    MM    MM  MM 1002.9   8.4  11.1    MM   MM   MM    MM
2024 03 10 14 30  MM   MM   MM    MM    MM    MM  MM 1003.0    MM  11.1    MM   MM   MM    MM
2024 03 10 14 20 160 15.0 20.0   5.0    MM   8.1 236     MM   8.7    MM    MM   MM   MM    MM
2024 03 10 14 10  MM   MM   MM   5.0    11   8.1 236     MM    MM  11.1    MM   MM   MM    MM
2024 03 10 14 00 170 15.0 20.0    MM    MM    MM  MM 1003.1   8.7  11.1    MM   MM -0.4    MM
2024 03 10 13 50 170 14.0 19.0   5.3    11   8.3 244 1003.2   8.7  11.1    MM   MM   MM    MM
2024 03 10 13 40 170 14.0 18.0    MM    MM    MM  MM 1003.4   8.8  11.1    MM   MM   MM    MM
2024 03 10 13 30 170 14.0 18.0    MM    MM    MM  MM 1003.1   8.9  11.1    MM   MM   MM    MM
2024 03 10 13 20 170 14.0 18.0   5.6    11   8.5 225 1003.2   9.0  11.1    MM   MM   MM    MM
2024 03 10 13 10 170 14.0 17.0   5.6    MM   8.5 225 1003.7   9.0  11.1    MM   MM   MM    MM
2024 03 10 13 00  MM 12.0 16.0    MM    MM    MM  MM 1003.4    MM  11.1    MM   MM -0.3    MM
2024 03 10 12 50  MM 12.0 15.0   6.2    12   8.9 247 1003.5    MM  11.1    MM   MM   MM    MM
2024 03 10 12 40  MM 12.0 15.0    MM    MM    MM  MM 1003.3    MM  11.1    MM   MM   MM    MM
2024 03 10 12 30  MM 12.0 16.0    MM    MM    MM  MM 1002.9    MM  11.1    MM   MM   MM    MM
2024 03 10 12 20  MM 13.0 17.0   5.7    11   8.6 232 1003.0    MM  11.1    MM   MM   MM    MM
2024 03 10 12 10  MM 12.0 16.0   5.7    MM   8.6 232 1002.9    MM  11.1    MM   MM   MM    MM
2024 03 10 12 00  MM 12.0 15.0    MM    MM    MM  MM 1003.0    MM  11.1    MM   MM -1.2    MM
2024 03 10 11 50  MM 11.0 15.0   5.8    11   8.6 228 1002.6    MM  11.1    MM   MM   MM    MM
2024 03 10 11 40  MM 12.0 16.0    MM    MM    MM  MM 1003.1    MM  11.1    MM   MM   MM    MM
2024 03 10 11 30  MM 13.0 16.0    MM    MM    MM  MM 1003.2    MM  11.1    MM   MM   MM    MM
2024 03 10 11 20  MM 12.0 15.0   6.8    11   8.9 220 1002.8    MM  11.1    MM   MM   MM    MM
